8, 80000.0
16, 160000.0
32, 320000.0
64, 320000.0
128, 320000.0
256, 256000.0
512, 284444.44444444444
1024, 301176.4705882353
2048, 292571.4285714286
4096, 294676.2589928057
8192, 295740.0722021661
16384, 295740.0722021661
32768, 293883.40807174885
65536, 294808.81691408006
131072, 294742.5230492467
262144, 293455.7259599239
524288, 289982.30088495574
1048576, 286629.30869529565
2097152, 286844.93441479397
