32, 8000.0
64, 16000.0
128, 16000.0
256, 16000.0
512, 15058.823529411764
1024, 14222.222222222223
2048, 14222.222222222223
4096, 14321.678321678322
8192, 14371.929824561403
16384, 14321.678321678322
32768, 14447.971781305114
65536, 14486.295313881521
131072, 14528.042562624696
262144, 14475.096631695196
524288, 13863.451266592629
1048576, 11243.577096289942
2097152, 7315.765605486601
4194304, 5878.607288720452
