32, 16000.0
64, 16000.0
128, 16000.0
256, 14222.222222222223
512, 14222.222222222223
1024, 14222.222222222223
2048, 14628.57142857143
4096, 14524.82269503546
8192, 14473.498233215547
16384, 14422.535211267606
32768, 14511.957484499557
65536, 14589.492430988425
131072, 14648.189539561914
262144, 13961.653174265019
524288, 9967.831476481995
1048576, 6426.594427624079
2097152, 5311.154896190529
